scan,element,sampleID,intenstiy,time,samplerun
6,75As,Smp_191209_22,76.6669017784988,4.02296,2020_09_01_KRH_AsTotal_2.csv
6,75As,blank_3,53.33344711135384,4.02301,2020_09_01_KRH_AsTotal_2.csv
6,75As,Smp_191209_23,40.000064000102405,4.02293,2020_09_01_KRH_AsTotal_2.csv
6,75As,Smp_191209_24,83.33361111203705,4.02303,2020_09_01_KRH_AsTotal_2.csv
6,75As,Smp_191209_25,56.66679511140226,4.02301,2020_09_01_KRH_AsTotal_2.csv
6,75As,blank_4,66.66684444491852,4.02295,2020_09_01_KRH_AsTotal_2.csv
6,75As,Smp_191209_26,80.0002560008192,4.02307,2020_09_01_KRH_AsTotal_2.csv
6,75As,Smp_191209_27,33.333377777837036,4.02306,2020_09_01_KRH_AsTotal_2.csv
6,75As,Smp_191209_28,86.66696711215266,4.02293,2020_09_01_KRH_AsTotal_2.csv
6,75As,Smp_191209_29,103.33376044620987,4.02309,2020_09_01_KRH_AsTotal_2.csv
6,75As,blank_5,83.33361111203705,4.02301,2020_09_01_KRH_AsTotal_2.csv
6,75As,X29,NA,NA,2020_09_01_KRH_AsTotal_2.csv
7,75As,blank,110.00048400212961,4.64325,2020_09_01_KRH_AsTotal_2.csv
7,75As,Smp_191209_13,90.0003240011664,4.64322,2020_09_01_KRH_AsTotal_2.csv
7,75As,Smp_191209_14,90.0003240011664,4.6433,2020_09_01_KRH_AsTotal_2.csv
7,75As,Smp_191209_15,80.0002560008192,4.64315,2020_09_01_KRH_AsTotal_2.csv
7,75As,Smp_191209_16,130.00067600351522,4.64316,2020_09_01_KRH_AsTotal_2.csv
7,75As,blank_1,83.33361111203705,4.64301,2020_09_01_KRH_AsTotal_2.csv
7,75As,Smp_191209_17,73.33354844507545,4.64316,2020_09_01_KRH_AsTotal_2.csv
7,75As,Smp_191209_18a,90.0003240011664,4.64329,2020_09_01_KRH_AsTotal_2.csv
7,75As,Smp_191209_18b,73.33354844507545,4.64307,2020_09_01_KRH_AsTotal_2.csv
7,75As,Smp_191209_19,56.66679511140226,4.64315,2020_09_01_KRH_AsTotal_2.csv
7,75As,blank_2,40.000064000102405,4.6432,2020_09_01_KRH_AsTotal_2.csv
7,75As,Smp_191209_20,73.33354844507545,4.6431,2020_09_01_KRH_AsTotal_2.csv
7,75As,Smp_191209_21,50.0001000002,4.64328,2020_09_01_KRH_AsTotal_2.csv
7,75As,Smp_191209_22,80.0002560008192,4.64308,2020_09_01_KRH_AsTotal_2.csv
7,75As,blank_3,66.66684444491852,4.64315,2020_09_01_KRH_AsTotal_2.csv
7,75As,Smp_191209_23,63.33349377818424,4.64312,2020_09_01_KRH_AsTotal_2.csv
7,75As,Smp_191209_24,70.0001960005488,4.64315,2020_09_01_KRH_AsTotal_2.csv
7,75As,Smp_191209_25,73.33354844507545,4.64315,2020_09_01_KRH_AsTotal_2.csv
7,75As,blank_4,60.0001440003456,4.64312,2020_09_01_KRH_AsTotal_2.csv
7,75As,Smp_191209_26,83.33361111203705,4.6432,2020_09_01_KRH_AsTotal_2.csv
7,75As,Smp_191209_27,73.33354844507545,4.64329,2020_09_01_KRH_AsTotal_2.csv
7,75As,Smp_191209_28,60.0001440003456,4.64309,2020_09_01_KRH_AsTotal_2.csv
7,75As,Smp_191209_29,93.33368177907866,4.6433,2020_09_01_KRH_AsTotal_2.csv
7,75As,blank_5,50.0001000002,4.64313,2020_09_01_KRH_AsTotal_2.csv
7,75As,X29,NA,NA,2020_09_01_KRH_AsTotal_2.csv
8,75As,blank,90.0003240011664,5.26339,2020_09_01_KRH_AsTotal_2.csv
8,75As,Smp_191209_13,116.66721111365187,5.26335,2020_09_01_KRH_AsTotal_2.csv
8,75As,Smp_191209_14,90.0003240011664,5.26349,2020_09_01_KRH_AsTotal_2.csv
8,75As,Smp_191209_15,126.66730844769614,5.26328,2020_09_01_KRH_AsTotal_2.csv
8,75As,Smp_191209_16,86.66696711215266,5.26329,2020_09_01_KRH_AsTotal_2.csv
8,75As,blank_1,83.33361111203705,5.26316,2020_09_01_KRH_AsTotal_2.csv
8,75As,Smp_191209_17,90.0003240011664,5.2634,2020_09_01_KRH_AsTotal_2.csv
